from(10090),to(9606)
NP_064317,NP_002821
NP_062625,NP_002824
NP_035332,NP_002825
NP_084204,NP_001103224
NP_001104786,NP_002829
NP_033007,NP_002832
NP_033008,NP_002834
NP_035345,NP_002838
NP_035347,NP_002840
NP_001074775,NP_002842
NP_038673,NP_002845
NP_067399,NP_002846
NP_033017,NP_002849
NP_062672,NP_002851
NP_077191,NP_001171846
NP_035354,NP_005600
NP_076026,NP_002858
NP_035364,NP_002866
NP_035365,NP_002869
NP_663516,NP_001010935
NP_001074624,NP_001139130
NP_001158235,NP_996846
NP_082128,NP_002880
NP_663427,NP_002881
NP_033053,NP_008840
NP_035379,NP_002886
NP_035384,NP_002890
NP_036122,NP_001258766
NP_033064,NP_002894
NP_598767,NP_001186700
NP_035028,NP_000259
NP_033070,NP_002899
NP_075621,NP_002901
NP_001116301,NP_002902
NP_035388,NP_001191676
NP_081285,NP_002906
NP_033081,NP_002909
NP_056626,NP_002913
NP_033087,NP_002914
NP_036010,NP_002915
NP_775578,NP_937872
NP_035397,NP_002919
NP_036011,NP_002920
NP_033091,NP_002921
NP_035407,NP_009143
NP_035405,NP_002927
NP_001165572,NP_002930
NP_056566,NP_001035809
NP_062286,NP_002932
NP_035412,NP_002935
NP_001157695,NP_002936
NP_081480,NP_002940
NP_598694,NP_002941
NP_062616,NP_002942
NP_001171340,NP_001003699
NP_035435,NP_002948
NP_035440,NP_002951
NP_035442,NP_002953
NP_038678,NP_002955
NP_001268781,NP_002956
NP_033138,NP_002957
NP_001156772,NP_001188267
NP_067365,NP_002959
NP_033148,NP_001124482
NP_033151,NP_002964
NP_033157,NP_002966
NP_061340,NP_002968
NP_035463,NP_005399
NP_035467,NP_001001437
NP_038681,NP_002976
NP_035461,NP_002973
NP_035462,NP_002978
NP_062523,NP_002982
NP_032536,NP_002986
NP_033168,NP_002987
NP_035649,NP_001006947
NP_032330,NP_002989
NP_075863,NP_002991
NP_079597,NP_002992
NP_035477,NP_002996
NP_033177,NP_001193538
NP_033182,NP_003000
NP_038862,NP_003003
NP_057896,NP_003005
NP_061250,NP_003006
NP_035489,NP_001165881
NP_033186,NP_003010
NP_064373,NP_003013
NP_001139331,NP_001139328
NP_034717,NP_003015
NP_001239434,NP_775323
NP_035504,NP_003025
NP_033211,NP_001269865
NP_573517,NP_003032
NP_848818,NP_003033
NP_033346,NP_001127839
NP_035532,NP_006415
NP_766111,NP_003045
NP_056563,NP_003052
NP_035542,NP_001258875
NP_035544,NP_003055
NP_035546,NP_001276325
NP_035548,NP_003064
NP_001107568,NP_001123892
NP_080167,NP_001003801
NP_848479,NP_003073
NP_598729,NP_003074
NP_291088,NP_003076
NP_758842,NP_003077
NP_035560,NP_003078
NP_067311,NP_003081
NP_033254,NP_003089
NP_080662,NP_003091
NP_033256,NP_003092
NP_035565,NP_003093
NP_035566,NP_003096
NP_033264,NP_003098
NP_001074433,NP_003101
NP_033265,NP_003103
NP_598567,NP_003106
NP_631890,NP_003107
NP_035485,NP_001074016
NP_001171138,NP_001123910
NP_787030,NP_003119
NP_033296,NP_003120
NP_079803,NP_003126
NP_080406,NP_003130
NP_033303,NP_003132
NP_033304,NP_003133
NP_080241,NP_003135
NP_079724,NP_003136
NP_058549,NP_003140
NP_033310,NP_001171550
NP_033311,NP_003146
NP_035979,NP_003148
NP_035630,NP_003153
NP_062803,NP_003155
NP_033321,NP_001027392
NP_038704,NP_001104490
NP_852088,NP_003162
NP_038705,NP_003163
NP_035644,NP_001269095
NP_035646,NP_001269470
NP_001185906,NP_001167638
NP_033331,NP_003170
NP_033335,NP_003172
NP_033337,NP_003173
NP_033745,NP_003174
NP_035656,NP_003177
NP_035657,NP_003180
NP_001020484,NP_003181
NP_848472,NP_003183
NP_038712,NP_003185
NP_038713,NP_003190
NP_001157619,NP_001129611
NP_808552,NP_003194
NP_035032,NP_006155
NP_035675,NP_003197
NP_035692,NP_003203
NP_001160056,NP_068780
NP_001164506,NP_001092046
NP_035677,NP_003211
NP_945198,NP_848643
NP_033361,NP_003213
NP_112459,NP_003214
NP_001159464,NP_003215
NP_033388,NP_003216
NP_035705,NP_003217
NP_056614,NP_003218
NP_035768,NP_001121620
NP_033401,NP_003226
NP_112476,NP_003227
NP_033393,NP_001129071
NP_033394,NP_003230
NP_796073,NP_003231
NP_033397,NP_001020018
NP_035708,NP_003234
NP_035711,NP_003238
NP_033407,NP_003242
NP_033410,NP_003244
NP_035724,NP_003246
NP_033412,NP_003248
NP_032345,NP_003250
NP_081292,NP_003253
NP_001239517,NP_001020408
NP_114388,NP_003263
NP_598576,NP_919424
NP_038833,NP_001124333
NP_001106173,NP_003272
NP_033434,NP_003277
NP_033439,NP_003278
NP_079758,NP_955392
NP_033444,NP_003282
NP_035760,NP_003289
NP_035761,NP_003290
NP_035773,NP_001238774
NP_958745,NP_003301
NP_033460,NP_003302
NP_112478,NP_003304
NP_598556,NP_003305
NP_032955,NP_006251
NP_033467,NP_001001894
NP_001139670,NP_001073136
NP_033471,NP_003309
NP_766333,NP_003312
NP_067453,NP_003313
NP_032833,NP_003314
NP_033478,NP_003317
NP_035789,NP_003318
NP_038726,NP_003319
NP_076227,NP_003326
NP_064296,NP_003330
NP_080261,NP_003333
NP_033486,NP_003343
NP_067265,NP_003344
NP_035801,NP_003346
NP_033490,NP_003347
NP_035811,NP_003348
NP_033492,NP_003350
NP_001265534,NP_001265543
NP_001152873,NP_001274355
NP_079683,NP_003356
NP_035810,NP_003358
NP_666256,NP_003359
NP_033526,NP_001127870
NP_035822,NP_003363
NP_001020421,NP_003367
NP_001034474,NP_003369
NP_035831,NP_003371
NP_035832,NP_003372
NP_033537,NP_003373
NP_001025014,NP_003375
NP_036168,NP_003376
NP_849224,NP_438171
NP_035850,NP_003384
NP_035849,NP_003387
NP_001030303,NP_003391
NP_082288,NP_071801
NP_033563,NP_003394
NP_035886,NP_003398
NP_033573,NP_001137295
NP_035898,NP_003401
NP_033599,NP_003403
NP_001103216,NP_003409
NP_033570,NP_003411
NP_766205,NP_003418
NP_001158047,NP_919301
NP_033567,NP_001274532
NP_035877,NP_001265087
NP_780432,NP_003453
NP_035330,NP_003454
NP_035170,NP_003457
NP_001036124,NP_003459
NP_033155,NP_003460
NP_001003918,NP_003461
NP_080176,NP_003463
NP_080162,NP_003466
NP_082083,NP_003469
NP_056591,NP_003471
NP_001171145,NP_003476
NP_775616,NP_003480
NP_063923,NP_003482
NP_033863,NP_003493
NP_033992,NP_001171481
NP_001155966,NP_003497
NP_034376,NP_003499
NP_821139,NP_001186958
NP_542368,NP_003542
NP_473392,NP_003550
NP_001185952,NP_003551
NP_036117,NP_003552
NP_077173,NP_003553
NP_033495,NP_003556
NP_076117,NP_003559
NP_783572,NP_001036009
NP_666287,NP_003566
NP_035075,NP_003571
NP_034199,NP_001268992
NP_081263,NP_003578
NP_001103612,NP_001073341
NP_057925,NP_003581
NP_083678,NP_001185707
NP_036172,NP_003583
NP_032264,NP_003584
NP_033445,NP_001008566
NP_001123948,NP_003587
NP_848134,NP_003588
NP_035627,NP_940838
NP_291049,NP_003593
NP_032178,NP_003599
NP_780321,NP_001015885
NP_803178,NP_003602
NP_035482,NP_003603
NP_775561,NP_003604
NP_001028442,NP_003606
NP_033089,NP_003608
NP_001074826,NP_003609
NP_001163904,NP_003613
NP_001077278,NP_003618
NP_080637,NP_003619
NP_853616,NP_001107644
NP_064345,NP_003621
NP_058062,NP_003623
NP_031956,NP_003624
NP_032724,NP_003625
NP_001074522,NP_003628
NP_001154894,NP_001093326
NP_080355,NP_003631
NP_080391,NP_003633
NP_032129,NP_003634
NP_062378,NP_003638
NP_620817,NP_003642
NP_694747,NP_001014447
NP_036121,NP_003644
NP_076339,NP_003645
NP_031651,NP_003646
NP_084091,NP_003648
NP_038828,NP_003649
NP_766254,NP_003650
NP_081429,NP_003653
NP_848762,NP_003654
NP_035628,NP_003661
NP_035670,NP_003664
NP_080321,NP_003666
NP_598570,NP_003670
NP_598912,NP_003671
NP_742146,NP_003672
NP_034743,NP_003676
NP_062290,NP_003678
NP_001271432,NP_003679
NP_079613,NP_003680
NP_036001,NP_003681
NP_001264921,NP_001008910
NP_001004157,NP_003684
NP_034872,NP_003686
NP_035113,NP_003687
NP_035743,NP_003692
NP_001171266,NP_733466
NP_001230052,NP_001243595
NP_291041,NP_003700
NP_056632,NP_808211
NP_035621,NP_003705
NP_062363,NP_003706
NP_001036082,NP_003707
NP_758467,NP_003710
NP_062410,NP_003711
NP_001020760,NP_003712
NP_032441,NP_003715
NP_001028358,NP_003717
NP_033498,NP_003719
NP_079793,NP_001124313
NP_075953,NP_003722
NP_660210,NP_003724
NP_033805,NP_003725
NP_001156415,NP_003728
NP_067517,NP_003731
NP_001264970,NP_003732
NP_001129547,NP_001005743
NP_001258532,NP_003736
NP_001074681,NP_003740
NP_034253,NP_003741
NP_598677,NP_001032360
NP_666312,NP_003743
NP_061219,NP_003744
NP_079620,NP_003745
NP_058572,NP_003746
NP_542366,NP_003747
NP_061269,NP_003748
NP_766291,NP_001185730
NP_766263,NP_001001433
NP_001157063,NP_003755
NP_062530,NP_003757
NP_001028353,NP_001248762
NP_034232,NP_003766
NP_035052,NP_003767
NP_034190,NP_001264044
NP_001240310,NP_085076
NP_062293,NP_003773
NP_001028333,NP_003780
NP_062683,NP_003782
NP_067494,NP_003783
NP_766056,NP_001013012
NP_035404,NP_003787
NP_068676,NP_003788
NP_061231,NP_003789
NP_080716,NP_003790
NP_033094,NP_003795
NP_034080,NP_003796
NP_062291,NP_003798
NP_033451,NP_003801
NP_035910,NP_003803
NP_001032811,NP_997080
NP_031428,NP_003808
NP_849262,NP_003811
NP_034305,NP_003815
NP_082293,NP_003817
NP_080174,NP_003818
NP_058681,NP_003819
NP_034950,NP_001248335
NP_077144,NP_003822
NP_038620,NP_003824
NP_035398,NP_003826
NP_034182,NP_003827
NP_083606,NP_003829
NP_033425,NP_003830
NP_075024,NP_659001
NP_001155859,NP_003837
NP_035637,NP_003839
NP_035636,NP_003841
NP_034683,NP_003844
NP_573456,NP_003845
NP_032391,NP_003846
NP_001020773,NP_057316
NP_034384,NP_003848
NP_034202,NP_003850
NP_001033320,NP_003851
NP_032031,NP_003853
NP_068560,NP_003855
NP_084542,NP_001127696
NP_032030,NP_003858
NP_001070871,NP_957718
NP_032763,NP_003864
NP_775655,NP_003867
NP_001162126,NP_003868
NP_034411,NP_003869
NP_058569,NP_003872
NP_061353,NP_003873
NP_033781,NP_003877
NP_001128664,NP_003878
NP_080110,NP_003882
NP_034827,NP_001106878
NP_001030305,NP_003887
NP_598423,NP_003888
NP_001106989,NP_001106983
NP_033189,NP_003892
NP_081552,NP_003894
NP_035882,NP_003895
NP_062307,NP_003897
NP_758469,NP_003898
NP_080306,NP_003899
NP_081163,NP_003907
NP_033870,NP_003912
NP_032015,NP_003914
NP_034904,NP_003916
NP_038623,NP_001268382
NP_034903,NP_003918
NP_061243,NP_003921
NP_114083,NP_001020105
NP_598487,NP_003923
NP_035754,NP_003926
NP_034002,NP_003927
NP_081828,NP_003928
NP_031486,NP_001248755
NP_780305,NP_003934
NP_079548,NP_003936
NP_034534,NP_817084
NP_001159922,NP_001269126
NP_001077366,NP_003944
NP_058592,NP_003945
NP_031733,NP_003946
NP_034020,NP_003947
NP_067394,NP_003949
NP_659065,NP_001265649
NP_083636,NP_003954
NP_059494,NP_001124382
NP_033180,NP_003957
NP_035796,NP_003959
NP_663553,NP_003960
NP_032690,NP_003961
NP_001186133,NP_003962
NP_034201,NP_003965
NP_067284,NP_003966
NP_057875,NP_003968
NP_852109,NP_003970
NP_071856,NP_003975
NP_114086,NP_001238831
NP_569719,NP_003977
NP_035167,NP_000269
NP_776149,NP_003986
NP_032715,NP_003989
NP_035149,NP_003990
NP_001070657,NP_001177757
NP_032151,NP_003995
NP_612178,NP_004027
NP_083055,NP_001244289
NP_796205,NP_004032
NP_080471,NP_004035
NP_033850,NP_004036
NP_031531,NP_004037
NP_291095,NP_004038
NP_033865,NP_004039
NP_031563,NP_004041
NP_033890,NP_004043
NP_058555,NP_004044
NP_033909,NP_004045
NP_776124,NP_001008661
NP_033961,NP_004051
NP_031689,NP_004053
NP_034005,NP_004055
NP_033809,NP_004059
NP_941015,NP_004060
NP_031776,NP_004065
NP_067327,NP_004067
NP_031861,NP_004073
NP_031863,NP_001181984
NP_001036693,NP_004079
NP_444349,NP_004083
NP_034241,NP_004084
NP_080390,NP_004085
NP_031944,NP_004086
NP_034254,NP_004087
NP_034262,NP_004089
NP_034297,NP_742103
NP_666127,NP_001034438
NP_034315,NP_004097
NP_034319,NP_001129491
NP_032023,NP_004101
NP_032025,NP_004102
NP_034328,NP_004103
NP_034330,NP_004105
NP_034331,NP_004106
NP_034350,NP_004108
NP_034359,NP_004110
NP_032145,NP_004114
NP_079607,NP_004117
NP_663345,NP_997657
NP_666213,NP_004123
NP_112446,NP_004128
NP_032515,NP_004130
NP_001263403,NP_001138357
NP_001135794,NP_004136
NP_080119,NP_004137
NP_031905,NP_004138
NP_032950,NP_004148
NP_032980,NP_004149
NP_663410,NP_004151
NP_076124,NP_004571
NP_033060,NP_004155
NP_062636,NP_001122322
NP_075770,NP_004159
NP_033197,NP_004160
NP_001070982,NP_004162
NP_080371,NP_001265585
NP_035610,NP_001005291
NP_035659,NP_001186064
NP_035840,NP_776049
NP_058088,NP_004196
NP_036149,NP_004199
NP_035652,NP_004200
NP_001240761,NP_942600
NP_062353,NP_004206
NP_001124526,NP_004210
NP_064333,NP_004214
NP_034470,NP_004215
NP_001074748,NP_004216
NP_035312,NP_004218
NP_034463,NP_004221
NP_079657,NP_001185838
NP_061291,NP_004223
NP_033986,NP_001035370
NP_034767,NP_004226
NP_081458,NP_004228
NP_997104,NP_116165
NP_783612,NP_004237
NP_001103465,NP_001245282
NP_963909,NP_004239
NP_081571,NP_001017979
NP_795945,NP_057454
NP_036160,NP_004243
NP_766283,NP_001026859
NP_598741,NP_004247
NP_001013043,NP_001136093
NP_001161378,NP_001243035
NP_478121,NP_004251
NP_444332,NP_004252
NP_035480,NP_004254
NP_079591,NP_004255
NP_062673,NP_004256
NP_061233,NP_004258
NP_659182,NP_004259
NP_081172,NP_004260
NP_079702,NP_001094286
NP_001271118,NP_004263
NP_058083,NP_004264
NP_932779,NP_004265
NP_064432,NP_004266
NP_001034625,NP_004269
NP_082707,NP_004270
NP_079656,NP_004271
NP_038891,NP_004272
NP_038846,NP_004277
NP_631939,NP_004279
NP_035033,NP_004280
NP_038760,NP_004282
NP_663470,NP_004283
NP_034396,NP_001229434
NP_033449,NP_004286
NP_033722,NP_001258625
NP_033396,NP_004603
NP_001074574,NP_001265292
NP_573468,NP_004303
NP_001258287,NP_001244259
NP_031548,NP_116784
NP_033866,NP_004314
NP_084209,NP_004317
NP_001074881,NP_004318
NP_080060,NP_004319
NP_058067,NP_004321
NP_647455,NP_004324
NP_033893,NP_004325
NP_666062,NP_001119583
NP_766219,NP_852146
NP_666037,NP_004330
NP_031661,NP_004345
NP_001036070,NP_001020330
NP_080551,NP_060281
NP_031704,NP_001274353
NP_034030,NP_004357
NP_001177267,NP_004358
NP_031751,NP_004359
NP_031756,NP_004361
NP_034068,NP_001091868
NP_031774,NP_004364
NP_950173,NP_004366
NP_038524,NP_004369
NP_034082,NP_604391
NP_001074718,NP_004376
NP_031815,NP_004377
NP_032726,NP_004378
NP_083112,NP_004379
NP_034142,NP_004382
NP_001263421,NP_001171105
NP_666169,NP_004385
NP_001170842,NP_004386
NP_851841,NP_001244120
NP_001020467,NP_004392
NP_031885,NP_004393
NP_061239,NP_004394
NP_001153191,NP_001269901
NP_034184,NP_004396
NP_115794,NP_001075029
NP_034197,NP_004403
NP_001075018,NP_004405
NP_038670,NP_004408
NP_034220,NP_004409
NP_001078859,NP_004410
NP_031919,NP_004415
NP_031925,NP_001189787
NP_034237,NP_004419
NP_034240,NP_004420
NP_001156603,NP_001107781
NP_001258516,NP_004438
NP_001003817,NP_004439
NP_031977,NP_004441
NP_080070,NP_004444
NP_076283,NP_004445
NP_062524,NP_004446
NP_083093,NP_976251
NP_034204,NP_001926
NP_079924,NP_004452
NP_034321,NP_001274671
NP_032027,NP_004454
NP_034333,NP_004455
NP_032028,NP_004456
NP_780709,NP_004457
NP_034346,NP_004460
NP_032268,NP_004463
NP_899121,NP_004464
NP_032619,NP_004465
NP_001271156,NP_004466
NP_082555,NP_005458
NP_038550,NP_004468
NP_001170837,NP_004470
NP_644678,NP_004472
NP_034447,NP_001092191
NP_598613,NP_004477
NP_057928,NP_004481
NP_001034608,NP_004483
NP_032257,NP_004485
NP_032285,NP_004487
NP_032286,NP_004488
NP_032288,NP_004489
NP_663335,NP_004499
NP_001155196,NP_004508
NP_001139251,NP_001091981
NP_034745,NP_004514
NP_663413,NP_001026973
NP_032590,NP_004517
NP_034921,NP_004518
NP_079845,NP_004519
NP_032636,NP_004521
NP_666301,NP_004524
NP_001165086,NP_004526
NP_620081,NP_004529
NP_001106679,NP_004531
NP_062316,NP_004532
NP_079624,NP_004533
NP_080888,NP_004537
NP_080960,NP_004539
NP_077182,NP_004540
NP_080964,NP_004542
NP_076188,NP_004545
NP_035059,NP_004548
NP_064319,NP_004552
NP_057903,NP_004553
NP_083270,NP_004554
NP_659145,NP_004555
NP_084264,NP_004560
NP_997566,NP_001275701
NP_057879,NP_004562
NP_080439,NP_001005242
NP_033032,NP_004570
NP_001156950,NP_004573
NP_001014761,NP_004579
NP_001035115,NP_004580
NP_058656,NP_001123518
NP_081219,NP_004588
NP_038863,NP_001166995
NP_001103376,NP_059347
NP_033347,NP_004598
NP_035668,NP_004599
NP_033399,NP_004604
NP_066356,NP_004605
NP_663514,NP_004608
NP_033436,NP_004609
NP_033450,NP_665802
NP_035780,NP_004613
NP_035833,NP_004615
NP_033557,NP_004619
NP_444311,NP_004620
NP_075370,NP_001186778
NP_033031,NP_004628
NP_001239398,NP_004630
NP_038840,NP_004633
NP_062275,NP_004634
NP_057915,NP_004636
NP_038902,NP_001128627
NP_033507,NP_001034679
NP_666109,NP_001036068
NP_056547,NP_004646
NP_081364,NP_004647
NP_620080,NP_004648
NP_038860,NP_001180449
NP_036115,NP_008914
NP_034158,NP_001180345
NP_848124,NP_004652
NP_034548,NP_004658
NP_081361,NP_004660
NP_057902,NP_004663
NP_035921,NP_004665
NP_033086,NP_004674
NP_034227,NP_004675
NP_573478,NP_004678
NP_062274,NP_004679
NP_473422,NP_004680
NP_038505,NP_004682
NP_081573,NP_001231855
NP_081817,NP_004689
NP_613073,NP_004690
NP_062273,NP_004694
NP_663595,NP_004695
NP_032514,NP_945353
NP_997591,NP_004702
NP_079717,NP_004704
NP_001153001,NP_004709
NP_064412,NP_004711
NP_067367,NP_004713
NP_032513,NP_001155855
NP_033904,NP_004716
NP_659062,NP_004718
NP_062426,NP_004719
NP_659115,NP_004721
NP_001258964,NP_001177921
NP_035972,NP_004730
NP_076113,NP_004735
NP_766498,NP_001264090
NP_001156985,NP_004738
NP_001273473,NP_001191379
NP_061297,NP_004741
NP_032130,NP_004743
NP_033085,NP_004752
NP_032429,NP_004754
NP_033876,NP_004756
NP_056642,NP_004757
NP_602320,NP_004758
NP_062711,NP_004766
NP_062809,NP_004767
NP_034092,NP_004769
NP_666348,NP_001006640
NP_033524,NP_004772
NP_075837,NP_004773
NP_112463,NP_004775
NP_058072,NP_004777
NP_848919,NP_004778
NP_663375,NP_004779
NP_663442,NP_004782
NP_001074555,NP_004783
NP_083058,NP_004784
NP_035358,NP_004785
NP_033735,NP_001171271
NP_899123,NP_004790
NP_001032838,NP_004794
NP_598913,NP_001137467
NP_660104,NP_004804
NP_079921,NP_004805
NP_766113,NP_004806
NP_001107646,NP_001121080
NP_001185914,NP_001163887
NP_001074450,NP_004809
NP_031851,NP_004811
NP_032239,NP_004812
NP_034011,NP_004815
NP_001264854,NP_004817
NP_034876,NP_004820
NP_001159888,NP_004821
NP_796296,NP_114038
NP_034251,NP_004827
NP_036113,NP_955362
NP_690014,NP_004831
NP_057880,NP_004834
NP_997593,NP_004836
NP_444299,NP_001273035
NP_061377,NP_004846
NP_001003908,NP_001275582
NP_001106659,NP_005078
NP_001171162,NP_004852
NP_035949,NP_004855
NP_035733,NP_001240605
NP_036030,NP_004861
NP_083841,NP_004863
NP_081680,NP_001015049
NP_033111,NP_976035
NP_071860,NP_004869
NP_001186423,NP_004870
NP_080130,NP_004873
NP_033014,NP_004875
NP_061228,NP_004877
NP_062514,NP_004878
NP_065607,NP_004880
NP_766149,NP_004881
NP_035472,NP_004883
NP_036145,NP_613258
NP_665826,NP_004886
NP_821170,NP_443107
NP_031741,NP_004889
NP_653124,NP_954664
NP_031479,NP_004896
NP_034629,NP_004898
NP_032877,NP_004901
NP_084057,NP_004905
NP_766184,NP_004913
NP_080707,NP_004919
NP_001258334,NP_001269091
NP_033988,NP_004922
NP_031688,NP_004924
NP_031694,NP_004926
NP_112541,NP_001026851
NP_598823,NP_004929
NP_598801,NP_004930
NP_659080,NP_004932
NP_031896,NP_004935
NP_031910,NP_004941
NP_034238,NP_004943
NP_031986,NP_004947
NP_064393,NP_004949
NP_620639,NP_004950
NP_665684,NP_004953
NP_001120790,NP_004954
NP_032277,NP_004956
NP_032344,NP_004958
NP_112419,NP_004960
NP_032448,NP_004968
NP_032453,NP_004972
NP_032454,NP_004973
NP_034918,NP_004983
NP_083981,NP_001121168
NP_038627,NP_004985
NP_058029,NP_004988
NP_080890,NP_004991
NP_079634,NP_004993
NP_080337,NP_004995
NP_075661,NP_004996
NP_001153510,NP_001186913
NP_035039,NP_004998
NP_035612,NP_001003796
NP_062705,NP_005000
NP_001157699,NP_001035199
NP_038873,NP_005003
NP_001123951,NP_005004
NP_036180,NP_005005
NP_001156631,NP_005008
NP_032824,NP_005009
NP_001153425,NP_001177987
NP_598766,NP_005012
NP_035202,NP_005013
NP_766215,NP_005014
NP_032866,NP_005017
NP_032867,NP_005018
NP_032878,NP_005020
NP_035251,NP_005021
NP_919302,NP_001265646
NP_062266,NP_001029366
NP_035203,NP_001076585
NP_035391,NP_005036
NP_644676,NP_005039
NP_033018,NP_005041
NP_033049,NP_005046
NP_766105,NP_005048
NP_076092,NP_005057
NP_035506,NP_005059
NP_035507,NP_005060
NP_796103,NP_005067
NP_001258659,NP_001073007
NP_084164,NP_001099007
NP_038765,NP_005075
NP_034786,NP_005077
NP_663353,NP_001108105
NP_899247,NP_005083
NP_766448,NP_001028171
NP_062805,NP_005087
NP_064674,NP_005088
NP_034957,NP_005089
NP_112462,NP_005091
NP_001272869,NP_001036013
NP_001095877,NP_005096
NP_766044,NP_005098
NP_001028381,NP_005099
NP_598440,NP_665857
NP_034604,NP_005105
NP_542369,NP_005106
NP_032029,NP_005108
NP_796345,NP_005109
NP_033933,NP_001070950
NP_001157172,NP_001193922
NP_058588,NP_005116
NP_035714,NP_005117
NP_032035,NP_005121
NP_064386,NP_005123
NP_075620,NP_005124
NP_862897,NP_005132
NP_032144,NP_005133
NP_068677,NP_005135
NP_035806,NP_005139
NP_114394,NP_005140
NP_067497,NP_005142
NP_001239509,NP_005145
NP_001106174,NP_009297
NP_035914,NP_005152
NP_033782,NP_001014431
NP_032580,NP_005161
NP_065640,NP_001001973
NP_058616,NP_001123493
NP_031578,NP_001190991
NP_001103974,NP_001185797
NP_001104497,NP_001185608
NP_031645,NP_005179
NP_058026,NP_005181
NP_033985,NP_005182
NP_082498,NP_005183
NP_031700,NP_005184
NP_034013,NP_005185
NP_031705,NP_005186
NP_033734,NP_005190
NP_031772,NP_005195
NP_034095,NP_005199
NP_658906,NP_005201
NP_001032948,NP_005202
NP_031812,NP_005203
NP_033973,NP_005205
NP_031864,NP_005207
NP_034186,NP_005212
NP_034191,NP_005214
NP_031917,NP_005216
NP_034231,NP_005217
NP_031936,NP_005218
NP_031948,NP_005220
NP_038536,NP_005221
NP_031829,NP_005222
NP_076069,NP_005223
NP_056584,NP_005227
NP_035938,NP_005229
NP_035939,NP_001243224
NP_032033,NP_005238
NP_034338,NP_005239
NP_032267,NP_005240
NP_034364,NP_005243
NP_032063,NP_005244
NP_705797,NP_005246
NP_796131,NP_005249
NP_034964,NP_005250
NP_032136,NP_005251
NP_034408,NP_005254
NP_034409,NP_005255
NP_001258557,NP_859054
NP_032149,NP_005258
NP_034421,NP_005259
NP_034426,NP_005260
NP_032162,NP_005266
NP_705809,NP_963885
NP_783599,NP_005273
NP_032177,NP_005279
NP_001156427,NP_005281
NP_775541,NP_005284
NP_780480,NP_001264929
NP_001094986,NP_005289
NP_071715,NP_001182311
NP_034468,NP_005293
NP_918946,NP_005294
NP_061357,NP_005299
NP_034476,NP_001229371
NP_034475,NP_005302
NP_083745,NP_005306
NP_032212,NP_001135779
NP_034507,NP_005314
NP_077246,NP_005317
NP_032242,NP_005319
NP_001029153,NP_005322
NP_032248,NP_001116080
NP_032250,NP_005325
NP_705725,NP_005328
NP_058066,NP_005330
