from(10090),to(9606)
ENSMUSP00000137614,ENSP00000303088
ENSMUSP00000033464,ENSP00000359682
ENSMUSP00000070751,ENSP00000333769
ENSMUSP00000112765,ENSP00000379092
ENSMUSP00000041013,ENSP00000507193
ENSMUSP00000075070,ENSP00000497687
ENSMUSP00000021963,ENSP00000297156
ENSMUSP00000068895,ENSP00000295006
ENSMUSP00000117951,ENSP00000246533
ENSMUSP00000007799,ENSP00000339191
ENSMUSP00000023673,ENSP00000501943
ENSMUSP00000091495,ENSP00000227507
ENSMUSP00000111048,ENSP00000380256
ENSMUSP00000159385,ENSP00000275603
ENSMUSP00000029717,ENSP00000501245
ENSMUSP00000029456,ENSP00000358490
ENSMUSP00000145803,ENSP00000437940
ENSMUSP00000016638,ENSP00000310036
ENSMUSP00000030964,ENSP00000226279
ENSMUSP00000099853,ENSP00000355361
ENSMUSP00000064241,ENSP00000357025
ENSMUSP00000103559,ENSP00000259633
ENSMUSP00000030535,ENSP00000364212
ENSMUSP00000127641,ENSP00000344868
ENSMUSP00000091882,ENSP00000303706
ENSMUSP00000055427,ENSP00000424795
ENSMUSP00000034339,ENSP00000344115
ENSMUSP00000074681,ENSP00000268603
ENSMUSP00000088845,ENSP00000256443
ENSMUSP00000046517,ENSP00000250535
ENSMUSP00000025521,ENSP00000231656
ENSMUSP00000068927,ENSP00000206513
ENSMUSP00000118588,ENSP00000284000
ENSMUSP00000122831,ENSP00000336868
ENSMUSP00000086938,ENSP00000369075
ENSMUSP00000031170,ENSP00000273853
ENSMUSP00000032779,ENSP00000227266
ENSMUSP00000028826,ENSP00000368244
ENSMUSP00000022616,ENSP00000315130
ENSMUSP00000025062,ENSP00000259938
ENSMUSP00000103483,ENSP00000242285
ENSMUSP00000099423,ENSP00000246657
ENSMUSP00000095454,ENSP00000363596
ENSMUSP00000033899,ENSP00000353654
ENSMUSP00000001147,ENSP00000355180
ENSMUSP00000001181,ENSP00000300527
ENSMUSP00000051579,ENSP00000349790
ENSMUSP00000099981,ENSP00000364140
ENSMUSP00000035802,ENSP00000362776
ENSMUSP00000081574,ENSP00000363329
ENSMUSP00000033582,ENSP00000497474
ENSMUSP00000013773,ENSP00000264705
ENSMUSP00000025835,ENSP00000265641
ENSMUSP00000005019,ENSP00000482841
ENSMUSP00000152083,ENSP00000274368
ENSMUSP00000022108,ENSP00000274341
ENSMUSP00000108004,ENSP00000346805
ENSMUSP00000031286,ENSP00000497249
ENSMUSP00000033198,ENSP00000219599
ENSMUSP00000143341,ENSP00000341030
ENSMUSP00000020171,ENSP00000356954
ENSMUSP00000113672,ENSP00000359976
ENSMUSP00000049007,ENSP00000304669
ENSMUSP00000136294,ENSP00000344456
ENSMUSP00000000349,ENSP00000359151
ENSMUSP00000022725,ENSP00000392762
ENSMUSP00000025649,ENSP00000301764
ENSMUSP00000044034,ENSP00000360025
ENSMUSP00000077733,ENSP00000210060
ENSMUSP00000111535,ENSP00000337907
ENSMUSP00000060346,ENSP00000335304
ENSMUSP00000027861,ENSP00000356791
ENSMUSP00000085695,ENSP00000349076
ENSMUSP00000153261,ENSP00000353608
ENSMUSP00000057096,ENSP00000261590
ENSMUSP00000025363,ENSP00000230990
ENSMUSP00000126984,ENSP00000417183
ENSMUSP00000015003,ENSP00000368686
ENSMUSP00000029069,ENSP00000398124
ENSMUSP00000020908,ENSP00000370936
ENSMUSP00000023285,ENSP00000498844
ENSMUSP00000021796,ENSP00000368683
ENSMUSP00000030384,ENSP00000361668
ENSMUSP00000034029,ENSP00000498969
ENSMUSP00000116492,ENSP00000236957
ENSMUSP00000076115,ENSP00000328777
ENSMUSP00000029653,ENSP00000265171
ENSMUSP00000093433,ENSP00000419687
ENSMUSP00000023559,ENSP00000231887
ENSMUSP00000023599,ENSP00000326381
ENSMUSP00000050289,ENSP00000295822
ENSMUSP00000083743,ENSP00000350681
ENSMUSP00000083971,ENSP00000311545
ENSMUSP00000022694,ENSP00000265800
ENSMUSP00000003645,ENSP00000300853
ENSMUSP00000004729,ENSP00000311930
ENSMUSP00000129261,ENSP00000321835
ENSMUSP00000037850,ENSP00000301607
ENSMUSP00000031787,ENSP00000419266
ENSMUSP00000080425,ENSP00000362978
ENSMUSP00000061754,ENSP00000321326
ENSMUSP00000029771,ENSP00000334145
ENSMUSP00000027615,ENSP00000356382
ENSMUSP00000048334,ENSP00000420042
ENSMUSP00000025497,ENSP00000262464
ENSMUSP00000056882,ENSP00000357097
ENSMUSP00000005678,ENSP00000471974
ENSMUSP00000028179,ENSP00000360871
ENSMUSP00000142770,ENSP00000357340
ENSMUSP00000143094,ENSP00000264498
ENSMUSP00000056752,ENSP00000168712
ENSMUSP00000022545,ENSP00000371790
ENSMUSP00000021332,ENSP00000379374
ENSMUSP00000055308,ENSP00000368880
ENSMUSP00000035489,ENSP00000347041
ENSMUSP00000085906,ENSP00000359506
ENSMUSP00000054499,ENSP00000346839
ENSMUSP00000016138,ENSP00000303423
ENSMUSP00000035498,ENSP00000246166
ENSMUSP00000053027,ENSP00000351602
ENSMUSP00000010049,ENSP00000494352
ENSMUSP00000034150,ENSP00000262995
ENSMUSP00000009120,ENSP00000346886
ENSMUSP00000099881,ENSP00000377372
ENSMUSP00000003572,ENSP00000373918
ENSMUSP00000153311,ENSP00000298743
ENSMUSP00000033502,ENSP00000365858
ENSMUSP00000100041,ENSP00000341619
ENSMUSP00000113891,ENSP00000334458
ENSMUSP00000064691,ENSP00000466598
ENSMUSP00000062320,ENSP00000343676
ENSMUSP00000029769,ENSP00000359258
ENSMUSP00000110221,ENSP00000362353
ENSMUSP00000049175,ENSP00000262958
ENSMUSP00000025541,ENSP00000286548
ENSMUSP00000043167,ENSP00000258145
ENSMUSP00000026196,ENSP00000359539
ENSMUSP00000034097,ENSP00000245206
ENSMUSP00000021090,ENSP00000339007
ENSMUSP00000159379,ENSP00000053867
ENSMUSP00000003468,ENSP00000470251
ENSMUSP00000025395,ENSP00000434101
ENSMUSP00000002733,ENSP00000377969
ENSMUSP00000024774,ENSP00000230361
ENSMUSP00000001416,ENSP00000425634
ENSMUSP00000078945,ENSP00000347184
ENSMUSP00000056147,ENSP00000368698
ENSMUSP00000092985,ENSP00000390020
ENSMUSP00000041008,ENSP00000364080
ENSMUSP00000153064,ENSP00000322706
ENSMUSP00000004172,ENSP00000484467
ENSMUSP00000023779,ENSP00000353427
ENSMUSP00000019117,ENSP00000355140
ENSMUSP00000091476,ENSP00000308252
ENSMUSP00000062412,ENSP00000249501
ENSMUSP00000031398,ENSP00000289004
ENSMUSP00000020630,ENSP00000302961
ENSMUSP00000027123,ENSP00000340019
ENSMUSP00000040245,ENSP00000268638
ENSMUSP00000092019,ENSP00000365280
ENSMUSP00000020974,ENSP00000379585
ENSMUSP00000008016,ENSP00000363689
ENSMUSP00000056720,ENSP00000369581
ENSMUSP00000023807,ENSP00000301464
ENSMUSP00000025751,ENSP00000255078
ENSMUSP00000093843,ENSP00000314807
ENSMUSP00000138836,ENSP00000370698
ENSMUSP00000003981,ENSP00000306157
ENSMUSP00000020650,ENSP00000304915
ENSMUSP00000077878,ENSP00000380421
ENSMUSP00000027061,ENSP00000497968
ENSMUSP00000040310,ENSP00000243786
ENSMUSP00000047894,ENSP00000242208
ENSMUSP00000044918,ENSP00000295228
ENSMUSP00000027271,ENSP00000325423
ENSMUSP00000100038,ENSP00000309477
ENSMUSP00000019043,ENSP00000245414
ENSMUSP00000034041,ENSP00000377218
ENSMUSP00000044879,ENSP00000230658
ENSMUSP00000053891,ENSP00000296585
ENSMUSP00000044227,ENSP00000264741
ENSMUSP00000101913,ENSP00000349252
ENSMUSP00000126449,ENSP00000273283
ENSMUSP00000046530,ENSP00000351190
ENSMUSP00000006697,ENSP00000415769
ENSMUSP00000112798,ENSP00000384425
ENSMUSP00000028758,ENSP00000260386
ENSMUSP00000069851,ENSP00000411152
ENSMUSP00000032192,ENSP00000401671
ENSMUSP00000038150,ENSP00000475177
ENSMUSP00000028807,ENSP00000418397
ENSMUSP00000075224,ENSP00000328169
ENSMUSP00000099842,ENSP00000343204
ENSMUSP00000102711,ENSP00000360266
ENSMUSP00000001592,ENSP00000311113
ENSMUSP00000055673,ENSP00000252321
ENSMUSP00000139481,ENSP00000280684
ENSMUSP00000063329,ENSP00000295101
ENSMUSP00000097108,ENSP00000477437
ENSMUSP00000054356,ENSP00000495557
ENSMUSP00000045218,ENSP00000331698
ENSMUSP00000046103,ENSP00000355580
ENSMUSP00000098987,ENSP00000306275
ENSMUSP00000153291,ENSP00000286628
ENSMUSP00000133065,ENSP00000496939
ENSMUSP00000136746,ENSP00000356162
ENSMUSP00000107694,ENSP00000371333
ENSMUSP00000001479,ENSP00000290158
ENSMUSP00000018506,ENSP00000332455
ENSMUSP00000032898,ENSP00000499125
ENSMUSP00000103034,ENSP00000254043
ENSMUSP00000007317,ENSP00000355124
ENSMUSP00000099416,ENSP00000246639
ENSMUSP00000032217,ENSP00000203629
ENSMUSP00000023726,ENSP00000301046
ENSMUSP00000002979,ENSP00000222399
ENSMUSP00000069087,ENSP00000307156
ENSMUSP00000027752,ENSP00000258341
ENSMUSP00000060495,ENSP00000274507
ENSMUSP00000037385,ENSP00000330393
ENSMUSP00000067066,ENSP00000249075
ENSMUSP00000154750,ENSP00000263409
ENSMUSP00000093130,ENSP00000385955
ENSMUSP00000015137,ENSP00000336740
ENSMUSP00000129247,ENSP00000231004
ENSMUSP00000097987,ENSP00000373783
ENSMUSP00000044004,ENSP00000243077
ENSMUSP00000114026,ENSP00000253193
ENSMUSP00000025856,ENSP00000294304
ENSMUSP00000032322,ENSP00000261349
ENSMUSP00000040637,ENSP00000308383
ENSMUSP00000032489,ENSP00000228918
ENSMUSP00000035077,ENSP00000231751
ENSMUSP00000069319,ENSP00000263285
ENSMUSP00000005839,ENSP00000360181
ENSMUSP00000060099,ENSP00000360269
ENSMUSP00000061935,ENSP00000263735
ENSMUSP00000001184,ENSP00000264444
ENSMUSP00000098897,ENSP00000296509
ENSMUSP00000018287,ENSP00000344903
ENSMUSP00000139564,ENSP00000376048
ENSMUSP00000030348,ENSP00000360525
ENSMUSP00000083928,ENSP00000261483
ENSMUSP00000092223,ENSP00000300231
ENSMUSP00000109650,ENSP00000353508
ENSMUSP00000132662,ENSP00000353375
ENSMUSP00000086409,ENSP00000501180
ENSMUSP00000099636,ENSP00000362870
ENSMUSP00000020899,ENSP00000383894
ENSMUSP00000106025,ENSP00000351490
ENSMUSP00000046185,ENSP00000348273
ENSMUSP00000095929,ENSP00000451605
ENSMUSP00000059192,ENSP00000472940
ENSMUSP00000028672,ENSP00000378933
ENSMUSP00000020408,ENSP00000258149
ENSMUSP00000070411,ENSP00000356150
ENSMUSP00000130194,ENSP00000367121
ENSMUSP00000129639,ENSP00000223215
ENSMUSP00000132711,ENSP00000364685
ENSMUSP00000018313,ENSP00000349490
ENSMUSP00000098851,ENSP00000311888
ENSMUSP00000057905,ENSP00000307423
ENSMUSP00000038359,ENSP00000281923
ENSMUSP00000096705,ENSP00000265498
ENSMUSP00000033310,ENSP00000357643
ENSMUSP00000026411,ENSP00000313437
ENSMUSP00000021523,ENSP00000261245
ENSMUSP00000020528,ENSP00000348809
ENSMUSP00000034856,ENSP00000318318
ENSMUSP00000033775,ENSP00000358547
ENSMUSP00000140002,ENSP00000265081
ENSMUSP00000005630,ENSP00000263187
ENSMUSP00000022464,ENSP00000463092
ENSMUSP00000113071,ENSP00000353408
ENSMUSP00000035203,ENSP00000296474
ENSMUSP00000058354,ENSP00000372170
ENSMUSP00000021922,ENSP00000239243
ENSMUSP00000061092,ENSP00000494373
ENSMUSP00000059983,ENSP00000380241
ENSMUSP00000090926,ENSP00000263629
ENSMUSP00000021784,ENSP00000370343
ENSMUSP00000006692,ENSP00000301012
ENSMUSP00000112615,ENSP00000449702
ENSMUSP00000018005,ENSP00000217026
ENSMUSP00000035092,ENSP00000498360
ENSMUSP00000047529,ENSP00000228641
ENSMUSP00000027730,ENSP00000241651
ENSMUSP00000069257,ENSP00000261207
ENSMUSP00000023146,ENSP00000283027
ENSMUSP00000029879,ENSP00000265433
ENSMUSP00000030014,ENSP00000364289
ENSMUSP00000092746,ENSP00000369176
ENSMUSP00000141933,ENSP00000421195
ENSMUSP00000022286,ENSP00000296684
ENSMUSP00000158327,ENSP00000315774
ENSMUSP00000033865,ENSP00000480328
ENSMUSP00000063656,ENSP00000261908
ENSMUSP00000040364,ENSP00000295108
ENSMUSP00000105386,ENSP00000502554
ENSMUSP00000107512,ENSP00000358983
ENSMUSP00000095747,ENSP00000368856
ENSMUSP00000102538,ENSP00000358525
ENSMUSP00000000122,ENSP00000172229
ENSMUSP00000005532,ENSP00000264187
ENSMUSP00000069666,ENSP00000366347
ENSMUSP00000031840,ENSP00000371420
ENSMUSP00000054389,ENSP00000259526
ENSMUSP00000002053,ENSP00000469142
ENSMUSP00000054719,ENSP00000338283
ENSMUSP00000048709,ENSP00000278612
ENSMUSP00000026670,ENSP00000307549
ENSMUSP00000071687,ENSP00000265634
ENSMUSP00000034992,ENSP00000257770
ENSMUSP00000144828,ENSP00000397297
ENSMUSP00000047413,ENSP00000498421
ENSMUSP00000029712,ENSP00000431418
ENSMUSP00000048101,ENSP00000458954
ENSMUSP00000027797,ENSP00000281701
ENSMUSP00000065284,ENSP00000379719
ENSMUSP00000128661,ENSP00000234111
ENSMUSP00000109388,ENSP00000377161
ENSMUSP00000032406,ENSP00000342851
ENSMUSP00000032265,ENSP00000309124
ENSMUSP00000078705,ENSP00000297350
ENSMUSP00000033560,ENSP00000347710
ENSMUSP00000073356,ENSP00000313803
ENSMUSP00000021141,ENSP00000225538
ENSMUSP00000028465,ENSP00000263314
ENSMUSP00000031429,ENSP00000336607
ENSMUSP00000006104,ENSP00000225328
ENSMUSP00000098303,ENSP00000330696
ENSMUSP00000142006,ENSP00000304767
ENSMUSP00000036765,ENSP00000377222
ENSMUSP00000102985,ENSP00000268171
ENSMUSP00000127851,ENSP00000435289
ENSMUSP00000005583,ENSP00000262890
ENSMUSP00000033040,ENSP00000348696
ENSMUSP00000040596,ENSP00000341911
ENSMUSP00000092951,ENSP00000328088
ENSMUSP00000045333,ENSP00000367177
ENSMUSP00000029017,ENSP00000319814
ENSMUSP00000028817,ENSP00000368438
ENSMUSP00000031731,ENSP00000223061
ENSMUSP00000027697,ENSP00000399082
ENSMUSP00000131631,ENSP00000375855
ENSMUSP00000052523,ENSP00000439467
ENSMUSP00000131553,ENSP00000446399
ENSMUSP00000102521,ENSP00000392947
ENSMUSP00000027444,ENSP00000287600
ENSMUSP00000026452,ENSP00000328412
ENSMUSP00000096800,ENSP00000385632
ENSMUSP00000026672,ENSP00000378056
ENSMUSP00000025522,ENSP00000261799
ENSMUSP00000102685,ENSP00000394485
ENSMUSP00000000769,ENSP00000254722
ENSMUSP00000021271,ENSP00000314420
ENSMUSP00000020523,ENSP00000295030
ENSMUSP00000001156,ENSP00000380189
ENSMUSP00000129178,ENSP00000334188
ENSMUSP00000068890,ENSP00000239940
ENSMUSP00000004913,ENSP00000451040
ENSMUSP00000061227,ENSP00000360124
ENSMUSP00000119603,ENSP00000426433
ENSMUSP00000061991,ENSP00000362643
ENSMUSP00000033754,ENSP00000369820
ENSMUSP00000027675,ENSP00000348888
ENSMUSP00000111479,ENSP00000262039
ENSMUSP00000074818,ENSP00000291009
ENSMUSP00000003369,ENSP00000325546
ENSMUSP00000055709,ENSP00000246229
ENSMUSP00000099404,ENSP00000508698
ENSMUSP00000099945,ENSP00000234313
ENSMUSP00000032762,ENSP00000300055
ENSMUSP00000033486,ENSP00000365505
ENSMUSP00000114968,ENSP00000424417
ENSMUSP00000033938,ENSP00000265421
ENSMUSP00000039776,ENSP00000473052
ENSMUSP00000021359,ENSP00000216367
ENSMUSP00000073551,ENSP00000268124
ENSMUSP00000105147,ENSP00000219252
ENSMUSP00000004786,ENSP00000478303
ENSMUSP00000093980,ENSP00000301788
ENSMUSP00000025374,ENSP00000495718
ENSMUSP00000039360,ENSP00000340510
ENSMUSP00000079107,ENSP00000282412
ENSMUSP00000027494,ENSP00000234038
ENSMUSP00000084460,ENSP00000365694
ENSMUSP00000086640,ENSP00000325074
ENSMUSP00000032936,ENSP00000279387
ENSMUSP00000017460,ENSP00000225992
ENSMUSP00000048803,ENSP00000343924
ENSMUSP00000097444,ENSP00000499089
ENSMUSP00000028467,ENSP00000312134
ENSMUSP00000039566,ENSP00000359552
ENSMUSP00000113395,ENSP00000234179
ENSMUSP00000003493,ENSP00000465489
ENSMUSP00000089462,ENSP00000383234
ENSMUSP00000078087,ENSP00000378968
ENSMUSP00000005066,ENSP00000302486
ENSMUSP00000135703,ENSP00000355925
ENSMUSP00000126274,ENSP00000268835
ENSMUSP00000052034,ENSP00000284885
ENSMUSP00000033008,ENSP00000379676
ENSMUSP00000129767,ENSP00000223321
ENSMUSP00000125548,ENSP00000216455
ENSMUSP00000034848,ENSP00000044462
ENSMUSP00000088057,ENSP00000271308
ENSMUSP00000021412,ENSP00000261479
ENSMUSP00000042590,ENSP00000311121
ENSMUSP00000014913,ENSP00000262193
ENSMUSP00000030642,ENSP00000362334
ENSMUSP00000099436,ENSP00000483688
ENSMUSP00000005923,ENSP00000290541
ENSMUSP00000018430,ENSP00000270586
ENSMUSP00000028083,ENSP00000259457
ENSMUSP00000021595,ENSP00000261303
ENSMUSP00000030769,ENSP00000292644
ENSMUSP00000071054,ENSP00000298852
ENSMUSP00000021049,ENSP00000310572
ENSMUSP00000027432,ENSP00000309474
ENSMUSP00000007212,ENSP00000310129
ENSMUSP00000017365,ENSP00000264639
ENSMUSP00000041968,ENSP00000219313
ENSMUSP00000098295,ENSP00000440485
ENSMUSP00000017572,ENSP00000261712
ENSMUSP00000021063,ENSP00000348442
ENSMUSP00000026560,ENSP00000436186
ENSMUSP00000019470,ENSP00000293362
ENSMUSP00000051433,ENSP00000441571
ENSMUSP00000099073,ENSP00000341170
ENSMUSP00000029053,ENSP00000360683
ENSMUSP00000067614,ENSP00000263708
ENSMUSP00000034832,ENSP00000482732
ENSMUSP00000058757,ENSP00000340944
ENSMUSP00000089805,ENSP00000334928
ENSMUSP00000138350,ENSP00000411355
ENSMUSP00000159543,ENSP00000418112
ENSMUSP00000129592,ENSP00000400010
ENSMUSP00000064046,ENSP00000374069
ENSMUSP00000064392,ENSP00000283228
ENSMUSP00000088056,ENSP00000377047
ENSMUSP00000034510,ENSP00000264025
ENSMUSP00000029770,ENSP00000359233
ENSMUSP00000025979,ENSP00000360268
ENSMUSP00000026129,ENSP00000442050
ENSMUSP00000047564,ENSP00000164139
ENSMUSP00000102261,ENSP00000360718
ENSMUSP00000028795,ENSP00000267868
ENSMUSP00000018985,ENSP00000338790
ENSMUSP00000088174,ENSP00000509234
ENSMUSP00000042473,ENSP00000434033
ENSMUSP00000056728,ENSP00000237696
ENSMUSP00000144793,ENSP00000223271
ENSMUSP00000105179,ENSP00000274376
ENSMUSP00000116892,ENSP00000265080
ENSMUSP00000029170,ENSP00000362768
ENSMUSP00000059749,ENSP00000500931
ENSMUSP00000109915,ENSP00000319739
ENSMUSP00000021290,ENSP00000226193
ENSMUSP00000026406,ENSP00000257895
ENSMUSP00000105536,ENSP00000344666
ENSMUSP00000099928,ENSP00000295025
ENSMUSP00000112277,ENSP00000377303
ENSMUSP00000075089,ENSP00000262803
ENSMUSP00000144980,ENSP00000371321
ENSMUSP00000039621,ENSP00000369411
ENSMUSP00000140624,ENSP00000356429
ENSMUSP00000115558,ENSP00000235382
ENSMUSP00000142278,ENSP00000355523
ENSMUSP00000030984,ENSP00000339381
ENSMUSP00000027748,ENSP00000356529
ENSMUSP00000114323,ENSP00000321805
ENSMUSP00000075476,ENSP00000356480
ENSMUSP00000020959,ENSP00000313350
ENSMUSP00000079379,ENSP00000296577
ENSMUSP00000023600,ENSP00000420321
ENSMUSP00000020045,ENSP00000357494
ENSMUSP00000000767,ENSP00000254719
ENSMUSP00000044417,ENSP00000333837
ENSMUSP00000032143,ENSP00000296255
ENSMUSP00000112081,ENSP00000237530
ENSMUSP00000049265,ENSP00000369270
ENSMUSP00000076491,ENSP00000419692
ENSMUSP00000001047,ENSP00000357702
ENSMUSP00000102952,ENSP00000357707
ENSMUSP00000064385,ENSP00000357722
ENSMUSP00000112843,ENSP00000357727
ENSMUSP00000036949,ENSP00000357801
ENSMUSP00000092849,ENSP00000467423
ENSMUSP00000034090,ENSP00000251020
ENSMUSP00000116006,ENSP00000399708
ENSMUSP00000056715,ENSP00000500649
ENSMUSP00000004587,ENSP00000250340
ENSMUSP00000000193,ENSP00000225844
ENSMUSP00000000194,ENSP00000225831
ENSMUSP00000034232,ENSP00000219244
ENSMUSP00000004936,ENSP00000222902
ENSMUSP00000027860,ENSP00000356792
ENSMUSP00000034230,ENSP00000006053
ENSMUSP00000020911,ENSP00000370542
ENSMUSP00000022871,ENSP00000307046
ENSMUSP00000010007,ENSP00000364649
ENSMUSP00000106968,ENSP00000356953
ENSMUSP00000123924,ENSP00000263686
ENSMUSP00000098436,ENSP00000228463
ENSMUSP00000038943,ENSP00000473185
ENSMUSP00000033952,ENSP00000220772
ENSMUSP00000002883,ENSP00000410715
ENSMUSP00000018966,ENSP00000266066
ENSMUSP00000022692,ENSP00000316152
ENSMUSP00000076383,ENSP00000361366
ENSMUSP00000033598,ENSP00000362308
ENSMUSP00000112554,ENSP00000424846
ENSMUSP00000109635,ENSP00000370719
ENSMUSP00000136206,ENSP00000169298
ENSMUSP00000032421,ENSP00000379353
ENSMUSP00000030490,ENSP00000353544
ENSMUSP00000112597,ENSP00000327943
ENSMUSP00000032454,ENSP00000287766
ENSMUSP00000032185,ENSP00000481625
ENSMUSP00000092380,ENSP00000371483
ENSMUSP00000026084,ENSP00000496339
ENSMUSP00000025993,ENSP00000266058
ENSMUSP00000066857,ENSP00000332164
ENSMUSP00000104992,ENSP00000342082
ENSMUSP00000025862,ENSP00000371638
ENSMUSP00000000925,ENSP00000494049
ENSMUSP00000096734,ENSP00000377591
ENSMUSP00000030791,ENSP00000262188
ENSMUSP00000021532,ENSP00000216294
ENSMUSP00000011981,ENSP00000221573
ENSMUSP00000043074,ENSP00000377296
ENSMUSP00000041767,ENSP00000510559
ENSMUSP00000023826,ENSP00000361087
ENSMUSP00000117947,ENSP00000254193
ENSMUSP00000105350,ENSP00000217381
ENSMUSP00000039243,ENSP00000368831
ENSMUSP00000140721,ENSP00000356591
ENSMUSP00000098768,ENSP00000371554
ENSMUSP00000058613,ENSP00000260197
ENSMUSP00000100013,ENSP00000244745
ENSMUSP00000103250,ENSP00000365931
ENSMUSP00000152603,ENSP00000222584
ENSMUSP00000027981,ENSP00000356903
ENSMUSP00000036484,ENSP00000363391
ENSMUSP00000002180,ENSP00000227163
ENSMUSP00000097797,ENSP00000361824
ENSMUSP00000011877,ENSP00000349259
ENSMUSP00000022977,ENSP00000265896
ENSMUSP00000072386,ENSP00000424870
ENSMUSP00000034541,ENSP00000328023
ENSMUSP00000033264,ENSP00000254436
ENSMUSP00000130313,ENSP00000260956
ENSMUSP00000021864,ENSP00000244763
ENSMUSP00000045456,ENSP00000295702
ENSMUSP00000035083,ENSP00000273183
ENSMUSP00000089708,ENSP00000438451
ENSMUSP00000014957,ENSP00000290271
ENSMUSP00000154090,ENSP00000233027
ENSMUSP00000120830,ENSP00000263918
ENSMUSP00000073136,ENSP00000294179
ENSMUSP00000052440,ENSP00000362396
ENSMUSP00000003527,ENSP00000404029
ENSMUSP00000020273,ENSP00000352678
ENSMUSP00000015934,ENSP00000361042
ENSMUSP00000111301,ENSP00000337976
ENSMUSP00000029448,ENSP00000358535
ENSMUSP00000113852,ENSP00000364898
ENSMUSP00000069429,ENSP00000263233
ENSMUSP00000074236,ENSP00000296946
ENSMUSP00000139347,ENSP00000321106
ENSMUSP00000067953,ENSP00000309968
ENSMUSP00000034590,ENSP00000376678
ENSMUSP00000030489,ENSP00000510655
ENSMUSP00000048696,ENSP00000361967
ENSMUSP00000124317,ENSP00000375942
ENSMUSP00000110636,ENSP00000348374
ENSMUSP00000100979,ENSP00000468487
ENSMUSP00000035644,ENSP00000318690
ENSMUSP00000099733,ENSP00000380252
ENSMUSP00000053178,ENSP00000356857
ENSMUSP00000035075,ENSP00000296145
ENSMUSP00000060671,ENSP00000435233
ENSMUSP00000125117,ENSP00000389277
ENSMUSP00000035902,ENSP00000362332
ENSMUSP00000030391,ENSP00000201031
ENSMUSP00000005862,ENSP00000204517
ENSMUSP00000122066,ENSP00000483486
ENSMUSP00000024831,ENSP00000291527
ENSMUSP00000024827,ENSP00000430690
ENSMUSP00000031729,ENSP00000223051
ENSMUSP00000023486,ENSP00000353224
ENSMUSP00000070239,ENSP00000220616
ENSMUSP00000032066,ENSP00000295400
ENSMUSP00000043849,ENSP00000355896
ENSMUSP00000003687,ENSP00000238682
ENSMUSP00000082952,ENSP00000355785
ENSMUSP00000062333,ENSP00000351905
ENSMUSP00000031224,ENSP00000212355
ENSMUSP00000128308,ENSP00000482784
ENSMUSP00000042988,ENSP00000281030
ENSMUSP00000002588,ENSP00000286827
ENSMUSP00000017610,ENSP00000262768
ENSMUSP00000019616,ENSP00000221980
ENSMUSP00000029256,ENSP00000337688
ENSMUSP00000113085,ENSP00000380553
ENSMUSP00000021738,ENSP00000355551
ENSMUSP00000005003,ENSP00000339883
ENSMUSP00000041925,ENSP00000384554
ENSMUSP00000122925,ENSP00000354488
ENSMUSP00000105094,ENSP00000354522
ENSMUSP00000000305,ENSP00000434142
ENSMUSP00000117690,ENSP00000217121
ENSMUSP00000085244,ENSP00000365233
ENSMUSP00000109087,ENSP00000320447
ENSMUSP00000020238,ENSP00000299767
ENSMUSP00000139672,ENSP00000419313
ENSMUSP00000152220,ENSP00000371559
ENSMUSP00000010904,ENSP00000319231
ENSMUSP00000040779,ENSP00000231238
ENSMUSP00000022734,ENSP00000473631
